study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.92,0.91,0.93,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.82,0.00510204081632654,1.51634748936809,0.0345666721973342,1.4
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.89,0.92,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.81,0.0076530612244898,1.450010175506,0.049727493336516,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.78,0.0102040816326531,1.26566637333128,0.059464345178631,0.989949493661166
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.87,0.81,0.91,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.77,0.0255102040816327,1.20831120592453,0.144044065960659,0.626099033699941
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.81,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.81,0.0357142857142857,1.450010175506,0.232061635570407,0.529150262212918
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.85,0.61,0.95,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.75,0.086734693877551,1.09861228866811,0.462585034013605,0.339549875050866
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.81,0.68,0.89,0,0,,2,10,infection,6,6,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.71,0.0535714285714286,0.895384047054841,0.260181780337196,0.432049379893857
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.65,0.56,0.73,0,0,,11,19,infection,15,15,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.55,0.0433673469387755,0.200670695462151,0.175221603793032,0.480196038399025
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.67,0.58,0.75,0,0,,20,27,infection,23.5,23.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.57,0.0433673469387755,0.281851152140988,0.176937360011324,0.480196038399025
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.43,0.17,0.61,0,0,,28,35,infection,31.5,31.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.33,0.112244897959184,-0.708185057924486,0.507665752868312,0.298481002897855
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.85,0.71,0.92,0,0,,2,10,infection,6,6,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.75,0.0535714285714286,1.09861228866811,0.285714285714286,0.432049379893857
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.72,0.42,0.86,0,0,,11,19,infection,15,15,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.62,0.112244897959184,0.489548225318706,0.476421468417588,0.298481002897855
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.55,0.37,0.67,0,0,,20,27,infection,23.5,23.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.45,0.076530612244898,-0.200670695462151,0.309214594928881,0.361478445646026
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.58,0.4,0.71,0,0,,28,35,infection,31.5,31.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.48,0.0790816326530612,-0.0800427076735365,0.316833464154893,0.355600355600533
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.758,0.746,0.77,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.658,0.00612244897959184,0.654394194262712,0.0272065313087321,1.27801930084539
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.697,0.674,0.718,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.597,0.0112244897959184,0.392980551445919,0.0466538224452218,0.94387980744854
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.637,0.599,0.671,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.537,0.0183673469387755,0.148271040422631,0.073873921348406,0.737864787372622
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.391,0.299,0.47,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.291,0.0436224489795918,-0.890532259360635,0.211432049300316,0.478789897639739
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.114,-0.035,0.241,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.014,0.0704081632653061,-4.25459902498738,5.10056239244466,0.376867331440716
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.092,-0.091,0.245,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.01,0.0857142857142857,-4.59511985013459,8.65800865800866,0.341565025531987
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.867,0.846,0.886,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.767,0.0102040816326531,1.19144834780156,0.0570982291669403,0.989949493661166
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.809,0.79,0.826,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.709,0.00918367346938773,0.890532259360635,0.0445120103790137,1.0434983894999
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.728,0.717,0.738,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.628,0.00535714285714286,0.523646312195052,0.0229314039155831,1.36626010212795
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.538,0.529,0.546,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.438,0.00433673469387756,-0.249282939517245,0.0176178305378604,1.51851320473059
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.882,0.831,0.918,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.782,0.0221938775510204,1.27735967775622,0.1301876953414,0.671248622079538
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.815,0.777,0.846,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.715,0.0176020408163265,0.919793362425357,0.0863797856279059,0.753734662881432
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.722,0.704,0.74,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.622,0.00918367346938776,0.498045897119592,0.0390601808017649,1.0434983894999
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.65,0.636,0.663,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.55,0.00688775510204082,0.200670695462151,0.0278293135435993,1.20492815215342
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.88,0.868,0.891,0,0,,0,8,infection,4,4,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.78,0.00586734693877552,1.26566637333128,0.0341919984777128,1.30550673153644
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.845,0.838,0.852,0,0,,9,16,infection,12.5,12.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.745,0.00357142857142857,1.07212067322113,0.0187994660951629,1.67332005306815
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.757,0.782,0,0,,17,24,infection,20.5,20.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.67,0.00637755102040817,0.708185057924486,0.0288446450493359,1.25219806739988
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.755,0.704,0.797,0,0,,25,32,infection,28.5,28.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.655,0.0237244897959184,0.641090818603892,0.104987232197891,0.649234454064235
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.802,0.682,0.877,0,0,,2,12,infection,7,7,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.702,0.0497448979591837,0.856839917520406,0.237790865787031,0.448358830654244
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.689,0.601,0.758,0,0,,13,25,infection,19,19,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.589,0.0400510204081633,0.359832969155352,0.16544607507534,0.499681427173775
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.637,0.598,0.672,0,0,,26,38,infection,32,32,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.537,0.0188775510204082,0.148271040422631,0.075925974719195,0.727825342874051
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.613,0.55,0.667,0,0,,39,50,infection,44.5,44.5,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.513,0.0298469387755102,0.0520117220881798,0.119468515818734,0.578828761416306
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.75,0.746,0.755,0,0,,12,20,infection,16,16,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.65,0.00229591836734694,0.619039208406224,0.0100919488674591,2.0869967789998
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.675,0.67,0.68,0,0,,21,28,infection,24.5,24.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.575,0.00255102040816327,0.302280871872934,0.0104389581919725,1.97989898732233
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.535,0.525,0.55,0,0,,29,36,infection,32.5,32.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.435,0.00637755102040817,-0.261479700057757,0.0259487377496009,1.25219806739988
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.86,0.85,0.87,0,0,,12,20,infection,16,16,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.76,0.00510204081632654,1.15267950993839,0.0279717150017902,1.4
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.78,0.765,0.8,0,0,,21,28,infection,24.5,24.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.68,0.00892857142857144,0.75377180237638,0.0410320378151261,1.05830052442584
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.65,0.635,0.67,0,0,,29,36,infection,32.5,32.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.55,0.00892857142857144,0.200670695462151,0.0360750360750361,1.05830052442584
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.78,0.7,0.84,0,0,,2,4,infection,3,3,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.68,0.0357142857142857,0.75377180237638,0.164128151260504,0.529150262212918
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.61,0.55,0.66,0,0,,5,9,infection,7,7,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.51,0.0280612244897959,0.0400053346136992,0.112289813884738,0.596962005795709
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.58,0.55,0.63,0,0,,10,13,infection,11.5,11.5,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.48,0.0204081632653061,-0.0800427076735365,0.0817634746206175,0.7
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.56,0.52,0.62,0,0,,14,17,infection,15.5,15.5,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.46,0.0255102040816327,-0.160342650075179,0.102698084064544,0.626099033699941
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.54,0.45,0.63,0,0,,18,22,infection,20,20,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.44,0.0459183673469388,-0.241162056816888,0.186357010336602,0.466666666666667
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Alpha,infection,infection,,12,16,0.52,0.489,0.552,0,0,,0,2,infection,1,1,Non_Omicron,mRNA,537&Israel delta&Alpha&infection&12&16,0.42,0.0160714285714286,-0.322773392263051,0.0659746657283604,0.788810637746615
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Alpha,infection,infection,,12,16,0.85,0.84,0.864,0,0,,2,12,infection,7,7,Non_Omicron,mRNA,537&Israel delta&Alpha&infection&12&16,0.75,0.00612244897959184,1.09861228866811,0.0326530612244898,1.27801930084539
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,16,0.75,0.71,0.79,0,0,,13,21,infection,17,17,Non_Omicron,mRNA,537&Israel delta&Delta&infection&12&16,0.65,0.0204081632653061,0.619039208406224,0.0897062121551918,0.7
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,16,0.586,0.526,0.64,0,0,,22,26,infection,24,24,Non_Omicron,mRNA,537&Israel delta&Delta&infection&12&16,0.486,0.0290816326530612,-0.0560146415546714,0.116417802169146,0.586395471608374
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.962,0.916,0.987,0,0,,0,3,infection,1.5,1.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.862,0.0181122448979592,1.83200158550649,0.152260036466922,0.743042849407986
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.902,0.815,0.957,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.802,0.0362244897959184,1.39884157717198,0.228119661678622,0.525410637528561
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.754,0.408,0.942,0,0,,8,13,infection,10.5,10.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.654,0.136224489795918,0.636668576399475,0.602006725159173,0.270939549900664
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.65,0,0.966,0,0,,14,23,infection,18.5,18.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.55,0.246428571428571,0.200670695462151,0.995670995670996,0.201444062074134
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.941,0.905,0.963,0,0,,2,8,infection,5,5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.841,0.0147959183673469,1.66568745775272,0.110649334554902,0.822108307320585
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.887,0.85,0.915,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.787,0.0165816326530612,1.30693608270798,0.0989174594977137,0.776580274715321
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.859,0.811,0.895,0,0,,13,17,infection,15,15,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.759,0.0214285714285714,1.14720484390498,0.117147871071739,0.683130051063974
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.691,0.829,0,0,,18,21,infection,19.5,19.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.67,0.0352040816326531,0.708185057924486,0.159222440672334,0.532970891338817
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.8,0.702,0.866,0,0,,22,25,infection,23.5,23.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.7,0.0418367346938776,0.847297860387203,0.199222546161322,0.488901207038705
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.8,0.75,0.84,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.7,0.0229591836734694,0.847297860387203,0.10932944606414,0.659966329107444
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.77,0.74,0.8,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.67,0.0153061224489796,0.708185057924486,0.0692271481184062,0.808290376865476
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.7,0.68,0.73,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.6,0.0127551020408163,0.405465108108164,0.0531462585034013,0.885437744847147
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.66,0.63,0.68,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.56,0.0127551020408163,0.241162056816888,0.0517658362046118,0.885437744847146
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.62,0.59,0.65,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.52,0.0153061224489796,0.0800427076735366,0.0613226059654632,0.808290376865476
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.52,0.48,0.57,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.42,0.0229591836734694,-0.322773392263051,0.0942495224690861,0.659966329107444
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.55,0.5,0.6,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.45,0.0255102040816327,-0.200670695462151,0.10307153164296,0.626099033699941
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.83,0.75,0.88,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.73,0.0331632653061225,0.994622575144062,0.168256039097526,0.549125178386915
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.79,0.74,0.82,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.69,0.0204081632653061,0.800119300112113,0.0954098329373825,0.7
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.73,0.7,0.77,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.63,0.0178571428571429,0.532216813747308,0.0766072194643624,0.748331477354788
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.66,0.63,0.7,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.56,0.0178571428571428,0.241162056816888,0.0724721706864564,0.748331477354789
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.63,0.59,0.66,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.53,0.0178571428571429,0.120144311842063,0.0716866433446121,0.748331477354788
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.61,0.57,0.64,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.51,0.0178571428571429,0.0400053346136992,0.0714571542902876,0.748331477354788
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.57,0.53,0.61,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.47,0.0204081632653061,-0.120144311842063,0.0819275923938423,0.7
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.82,0.7,0.89,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.72,0.0484693877551021,0.944461608840851,0.24042355037253,0.454219979166135
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.81,0.73,0.86,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.71,0.0331632653061225,0.895384047054841,0.161064911637312,0.549125178386915
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.73,0.67,0.79,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.63,0.0306122448979592,0.532216813747308,0.131326661938907,0.571547606649408
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.74,0.68,0.79,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.64,0.0280612244897959,0.575364144903562,0.121793509070295,0.596962005795709
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.67,0.59,0.73,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.57,0.0357142857142857,0.281851152140988,0.145713120009326,0.529150262212918
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.63,0.58,0.67,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.53,0.0229591836734694,0.120144311842063,0.0921685414430727,0.659966329107444
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.57,0.52,0.62,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.47,0.0255102040816327,-0.120144311842063,0.102409490492303,0.626099033699941
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.85,0.79,0.9,0,0,,0,2,infection,1,1,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.75,0.0280612244897959,1.09861228866811,0.149659863945578,0.596962005795709
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.83,0.78,0.88,0,0,,3,4,infection,3.5,3.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.73,0.0255102040816327,0.994622575144062,0.129427722382713,0.626099033699941
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.8,0.76,0.83,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.7,0.0178571428571428,0.847297860387203,0.0850340136054421,0.748331477354789
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.75,0.7,0.8,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.65,0.0255102040816327,0.619039208406224,0.11213276519399,0.626099033699941
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,17,0.508,0.43,0.583,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,549&Norway Delta&Delta&infection&16&17,0.408,0.039030612244898,-0.372239460479844,0.161593353557639,0.506171068243531
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,17,0.902,0.864,0.94,0,0,,2,4,infection,3,3,Non_Omicron,mRNA,549&Norway Delta&Delta&infection&16&17,0.802,0.0193877551020408,1.39884157717198,0.122092213292783,0.718184846459608
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,17,0.92,0.89,0.953,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,549&Norway Delta&Delta&infection&16&17,0.82,0.0160714285714286,1.51634748936809,0.108885017421603,0.788810637746616
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,17,0.825,0.75,0.882,0,0,,9,14,infection,11.5,11.5,Non_Omicron,mRNA,549&Norway Delta&Delta&infection&16&17,0.725,0.0336734693877551,0.969400557188104,0.168895144264602,0.544949260913066
