study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.91,0.96,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.933333333333333,0.0157470395565633,2.63905732961525,0.253077421444767,0.796893970362432
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.92,0.91,0.93,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.911111111111111,0.00629881582262535,2.32727770558442,0.077775012444002,1.26
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.89,0.92,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.9,0.00944822373393803,2.19722457733622,0.104980263710423,1.02878569196893
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.866666666666667,0.0125976316452507,1.87180217690159,0.109017966160824,0.89095454429505
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.87,0.81,0.91,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.855555555555556,0.0314940791131267,1.77885606439215,0.254847193622704,0.563489130329947
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.81,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.9,0.0440917107583774,2.19722457733622,0.489907897315305,0.476235235991627
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.85,0.61,0.95,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.833333333333333,0.107079868984631,1.6094379124341,0.770975056689341,0.30559488754578
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.81,0.68,0.89,0,0,,2,10,infection,6,6,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.788888888888889,0.0661375661375661,1.31824089787488,0.397119559462035,0.388844441904472
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.65,0.56,0.73,0,0,,11,19,infection,15,15,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.611111111111111,0.0535399344923154,0.451985123743057,0.22528491916247,0.432176434559122
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.67,0.58,0.75,0,0,,20,27,infection,23.5,23.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.633333333333333,0.0535399344923155,0.546543706368068,0.230554741832937,0.432176434559122
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.43,0.17,0.61,0,0,,28,35,infection,31.5,31.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.366666666666667,0.138573948097758,-0.546543706368069,0.59672992003819,0.268632902608069
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.85,0.71,0.92,0,0,,2,10,infection,6,6,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.833333333333333,0.0661375661375662,1.6094379124341,0.476190476190476,0.388844441904472
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.72,0.42,0.86,0,0,,11,19,infection,15,15,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.688888888888889,0.138573948097758,0.794929874869888,0.646571992852441,0.268632902608069
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.55,0.37,0.67,0,0,,20,27,infection,23.5,23.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.5,0.0944822373393802,0,0.377928949357521,0.325330601081423
520,Hall V,0,95,95,United Kingdom,UK delta,"",Pfizer & BioNTech,Delta,infection,infection,,25,65,0.58,0.4,0.71,0,0,,28,35,infection,31.5,31.5,Non_Omicron,mRNA,520&UK delta&Delta&infection&25&65,0.533333333333333,0.0976316452506929,0.133531392624521,0.392270003239391,0.32004032004048
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.758,0.746,0.77,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.731111111111111,0.00755857898715042,1.00026720516863,0.0384488996181256,1.15021737076085
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.697,0.674,0.718,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.663333333333333,0.0138573948097757,0.678184307883232,0.0620511235822586,0.849491826703686
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.637,0.599,0.671,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.596666666666667,0.0226757369614513,0.391595260244015,0.094224863868628,0.664078308635359
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.391,0.299,0.47,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.323333333333333,0.0538548752834467,-0.738495000538406,0.246149955589366,0.430910907875765
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.114,-0.035,0.241,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.0155555555555556,0.0869236583522298,-4.14765962098982,5.67624663538422,0.339180598296644
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,infection,infetcion,,20,70,0.11,-0.091,0.245,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,521&Qatar delta&Delta&infetcion&20&70,0.0111111111111111,0.105820105820106,-4.48863636973214,9.63081861958267,0.307408522978788
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.867,0.846,0.886,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.852222222222222,0.0125976316452507,1.7521376731455,0.10002922854058,0.89095454429505
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.809,0.79,0.826,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.787777777777778,0.0113378684807256,1.3115820984855,0.0678167278549372,0.939148550549913
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.728,0.717,0.738,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.697777777777778,0.00661375661375662,0.836738100172203,0.0313620671198416,1.22963409191515
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,85,0.538,0.529,0.546,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.486666666666667,0.00535399344923155,-0.0533459807052913,0.0214312137711635,1.36666188425753
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.882,0.831,0.918,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.868888888888889,0.0273998488284203,1.89117011607965,0.240516250715467,0.604123759871584
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.815,0.777,0.846,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.794444444444444,0.0217309145880574,1.35192671761568,0.13307156164299,0.678361196593289
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.722,0.704,0.74,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.691111111111111,0.0113378684807256,0.805318979048542,0.0531106055506012,0.939148550549911
523,Hansen C,0,78,78,Denmark,Denmark Delta,"",Moderna,Delta,infection,infection,,12,85,0.65,0.636,0.663,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,523&Denmark Delta&Delta&infection&12&85,0.611111111111111,0.00850340136054423,0.451985123743057,0.0357805459846276,1.08443533693808
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.88,0.868,0.891,0,0,,0,8,infection,4,4,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.866666666666667,0.00724363819601915,1.87180217690159,0.0626853305424736,1.1749560583828
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.845,0.838,0.852,0,0,,9,16,infection,12.5,12.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.827777777777778,0.00440917107583775,1.56995910146031,0.0309281538984939,1.50598804776134
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.757,0.782,0,0,,17,24,infection,20.5,20.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.744444444444444,0.00787351977828169,1.06919840346181,0.0413857950707863,1.12697826065989
1003,Florea A,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.755,0.704,0.797,0,0,,25,32,infection,28.5,28.5,Non_Omicron,mRNA,1003&US delta&Delta&infection&18&75,0.727777777777778,0.0292894935752079,0.983377025090526,0.147839163707234,0.584311008657812
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.802,0.682,0.877,0,0,,2,12,infection,7,7,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.78,0.0614134542705971,1.26566637333128,0.357887262649167,0.40352294758882
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.689,0.601,0.758,0,0,,13,25,infection,19,19,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.654444444444444,0.049445704207609,0.638633271472351,0.218644169954871,0.449713284456397
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.637,0.598,0.672,0,0,,26,38,infection,32,32,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.596666666666667,0.0233056185437138,0.391595260244015,0.0968422211983122,0.655042808586646
530,Tseng H,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.613,0.55,0.667,0,0,,39,50,infection,44.5,44.5,Non_Omicron,mRNA,530&US delta&Delta&infection&18&75,0.57,0.0368480725623583,0.281851152140988,0.150338933342955,0.520945885274676
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.75,0.746,0.755,0,0,,12,20,infection,16,16,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.722222222222222,0.00283446712018141,0.955511445027435,0.0141287284144427,1.87829710109982
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.675,0.67,0.68,0,0,,21,28,infection,24.5,24.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.638888888888889,0.00314940791131268,0.570544858467613,0.013650945327964,1.7819090885901
531,Berec L,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,65,0.535,0.525,0.55,0,0,,29,36,infection,32.5,32.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.483333333333333,0.00787351977828169,-0.0666913744986737,0.0315291114591925,1.12697826065989
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.86,0.85,0.87,0,0,,12,20,infection,16,16,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.844444444444444,0.00629881582262535,1.69167601067107,0.0479515114316403,1.26
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.78,0.765,0.8,0,0,,21,28,infection,24.5,24.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.755555555555556,0.0110229276895944,1.12846525181779,0.0596829640947289,0.952470471983252
531,Berec L,0,47,47,Czechia,Czech delta,"",Moderna,Delta,infection,infection,,12,65,0.65,0.635,0.67,0,0,,29,36,infection,32.5,32.5,Non_Omicron,mRNA,531&Czech delta&Delta&infection&12&65,0.611111111111111,0.0110229276895944,0.451985123743057,0.0463821892393321,0.952470471983252
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.78,0.7,0.84,0,0,,2,4,infection,3,3,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.755555555555556,0.0440917107583774,1.12846525181779,0.238731856378916,0.476235235991626
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.61,0.55,0.66,0,0,,5,9,infection,7,7,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.566666666666667,0.0346434870244394,0.268263986594681,0.141082073855183,0.537265805216138
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.58,0.55,0.63,0,0,,10,13,infection,11.5,11.5,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.533333333333333,0.0251952632905014,0.133531392624521,0.101230968577907,0.63
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.56,0.52,0.62,0,0,,14,17,infection,15.5,15.5,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.511111111111111,0.0314940791131267,0.0444517625708332,0.126038557715576,0.563489130329947
1015,Chiew C,0,69,69,Singapore,Singapore delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,18,0.54,0.45,0.63,0,0,,18,22,infection,20,20,Non_Omicron,mRNA,1015&Singapore delta&Delta&infection&12&18,0.488888888888889,0.0566893424036281,-0.0444517625708336,0.226869403888037,0.42
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Alpha,infection,infection,,12,16,0.52,0.489,0.552,0,0,,0,2,infection,1,1,Non_Omicron,mRNA,537&Israel delta&Alpha&infection&12&16,0.466666666666667,0.0198412698412699,-0.133531392624521,0.0797193877551021,0.709929573971954
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Alpha,infection,infection,,12,16,0.85,0.84,0.864,0,0,,2,12,infection,7,7,Non_Omicron,mRNA,537&Israel delta&Alpha&infection&12&16,0.833333333333333,0.00755857898715042,1.6094379124341,0.054421768707483,1.15021737076085
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,16,0.75,0.71,0.79,0,0,,13,21,infection,17,17,Non_Omicron,mRNA,537&Israel delta&Delta&infection&12&16,0.722222222222222,0.0251952632905014,0.955511445027435,0.125588697017269,0.63
537,Prunas O,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,12,16,0.586,0.526,0.64,0,0,,22,26,infection,24,24,Non_Omicron,mRNA,537&Israel delta&Delta&infection&12&16,0.54,0.0359032501889645,0.160342650075179,0.144538044238987,0.527755924447536
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.962,0.916,0.987,0,0,,0,3,infection,1.5,1.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.957777777777778,0.02236079617032,3.12166911093731,0.552944342958824,0.668738564467187
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.902,0.815,0.957,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.891111111111111,0.04472159234064,2.10214112919594,0.460894826656806,0.472869573775705
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.754,0.408,0.942,0,0,,8,13,infection,10.5,10.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.726666666666667,0.168178382464097,0.977775815524838,0.846724906118188,0.243845594910598
538,Petras M,0,47,47,Czechia,Czech delta,"",Pfizer & BioNTech,Delta,infection,infection,,30,60,0.65,0,0.966,0,0,,14,23,infection,18.5,18.5,Non_Omicron,mRNA,538&Czech delta&Delta&infection&30&60,0.611111111111111,0.304232804232804,0.451985123743057,1.28014842300557,0.181299655866721
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.941,0.905,0.963,0,0,,2,8,infection,5,5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.934444444444444,0.0182665658856135,2.65705421606722,0.298190579563208,0.739897476588527
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.887,0.85,0.915,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.874444444444444,0.0204711514235324,1.94084042970506,0.186455034274451,0.698922247243788
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.859,0.811,0.895,0,0,,13,17,infection,15,15,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.843333333333333,0.0264550264550264,1.68324188701746,0.200231467576518,0.614817045957576
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.77,0.691,0.829,0,0,,18,21,infection,19.5,19.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.744444444444444,0.0434618291761149,1.06919840346181,0.22844958879074,0.479673802204935
1004,Bruxvoort K,0,102,102,United States,US delta,"",Moderna,Delta,infection,infection,,18,75,0.8,0.702,0.866,0,0,,22,25,infection,23.5,23.5,Non_Omicron,mRNA,1004&US delta&Delta&infection&18&75,0.777777777777778,0.0516502897455279,1.25276296849537,0.298833819241983,0.440011086334834
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.8,0.75,0.84,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.777777777777778,0.028344671201814,1.25276296849537,0.16399416909621,0.5939696961967
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.77,0.74,0.8,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.744444444444444,0.0188964474678761,1.06919840346181,0.099325908169887,0.727461339178928
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.7,0.68,0.73,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.666666666666667,0.0157470395565633,0.693147180559947,0.0708616780045351,0.796893970362432
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.66,0.63,0.68,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.622222222222222,0.0157470395565634,0.498991166118987,0.0669910821471446,0.796893970362431
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.62,0.59,0.65,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.577777777777778,0.0188964474678761,0.313657558855042,0.0774601338511114,0.727461339178928
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.52,0.48,0.57,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.466666666666667,0.028344671201814,-0.133531392624521,0.113884839650146,0.5939696961967
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,39,0.55,0.5,0.6,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&16&39,0.5,0.0314940791131267,0,0.125976316452507,0.563489130329947
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.83,0.75,0.88,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.811111111111111,0.0409423028470648,1.45724609709217,0.26723017974313,0.494212660548224
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.79,0.74,0.82,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.766666666666667,0.0251952632905014,1.18958406687384,0.140843086717089,0.63
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.73,0.7,0.77,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.7,0.0220458553791887,0.847297860387203,0.104980263710423,0.673498329619309
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.66,0.63,0.7,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.622222222222222,0.0220458553791887,0.498991166118987,0.0937875150060023,0.67349832961931
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.63,0.59,0.66,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.588888888888889,0.0220458553791887,0.359374000907898,0.0910614118161289,0.673498329619309
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.61,0.57,0.64,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.566666666666667,0.0220458553791887,0.268263986594681,0.0897795015442075,0.673498329619309
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,40,59,0.57,0.53,0.61,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&40&59,0.522222222222222,0.0251952632905014,0.0889474860164955,0.100980520857527,0.63
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.82,0.7,0.89,0,0,,6,13,infection,9.5,9.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.8,0.0598387503149408,1.38629436111989,0.37399218946838,0.408797981249522
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.81,0.73,0.86,0,0,,10,17,infection,13.5,13.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.788888888888889,0.0409423028470648,1.31824089787488,0.245835917762212,0.494212660548224
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.73,0.67,0.79,0,0,,14,19,infection,16.5,16.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.7,0.0377928949357521,0.847297860387203,0.179966166360724,0.514392845984467
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.74,0.68,0.79,0,0,,17,22,infection,19.5,19.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.711111111111111,0.0346434870244394,0.900786545338189,0.168637166405023,0.537265805216138
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.67,0.59,0.73,0,0,,19,24,infection,21.5,21.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.633333333333333,0.0440917107583774,0.546543706368068,0.189868610921242,0.476235235991626
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.63,0.58,0.67,0,0,,21,26,infection,23.5,23.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.588888888888889,0.0283446712018141,0.359374000907898,0.117078958049309,0.5939696961967
542,Goldberg Y,0,85,85,Israel,Israel delta,"",Pfizer & BioNTech,Delta,infection,infection,,60,90,0.57,0.52,0.62,0,0,,23,28,infection,25.5,25.5,Non_Omicron,mRNA,542&Israel delta&Delta&infection&60&90,0.522222222222222,0.0314940791131267,0.0889474860164955,0.126225651071908,0.563489130329947
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.85,0.79,0.9,0,0,,0,2,infection,1,1,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.833333333333333,0.0346434870244394,1.6094379124341,0.249433106575963,0.537265805216138
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.83,0.78,0.88,0,0,,3,4,infection,3.5,3.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.811111111111111,0.0314940791131267,1.45724609709217,0.205561676725485,0.563489130329947
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.8,0.76,0.83,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.777777777777778,0.0220458553791887,1.25276296849537,0.127551020408163,0.67349832961931
1005,Pouwels K,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,64,0.75,0.7,0.8,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,1005&UK 5 delta&Delta&infection&18&64,0.722222222222222,0.0314940791131268,0.955511445027435,0.156985871271586,0.563489130329947
549,Veneti L,0,90,90,Norway,Norway Delta,"",Pfizer & BioNTech,Delta,infection,infection,,16,17,0.508,0.43,0.583,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,549&Norway Delta&Delta&infection&16&17,0.453333333333333,0.0481859410430839,-0.187211542088148,0.194437531110005,0.455553961419178
