location_id,sex_id,year_id,outcome
35445,2,2017,long_modsev
35445,2,2019,epilepsy
35445,2,2019,long_modsev
35432,1,1990,epilepsy
35432,1,1990,long_modsev
35432,1,1995,epilepsy
35432,1,1995,long_modsev
35432,1,2000,epilepsy
35432,1,2000,long_modsev
35432,1,2005,epilepsy
35432,1,2005,long_modsev
35432,1,2010,epilepsy
35432,1,2010,long_modsev
35432,1,2015,epilepsy
35432,1,2015,long_modsev
35432,1,2017,epilepsy
35432,1,2017,long_modsev
35432,1,2019,epilepsy
35432,1,2019,long_modsev
35432,2,1990,epilepsy
35432,2,1990,long_modsev
35432,2,1995,epilepsy
35432,2,1995,long_modsev
35432,2,2000,epilepsy
35432,2,2000,long_modsev
35432,2,2005,epilepsy
35432,2,2005,long_modsev
35432,2,2010,epilepsy
35432,2,2010,long_modsev
35432,2,2015,epilepsy
35432,2,2015,long_modsev
35432,2,2017,epilepsy
35432,2,2017,long_modsev
35432,2,2019,epilepsy
35432,2,2019,long_modsev
35459,1,1990,epilepsy
35459,1,1990,long_modsev
35459,1,1995,epilepsy
35459,1,1995,long_modsev
35459,1,2000,epilepsy
35459,1,2000,long_modsev
35459,1,2005,epilepsy
35459,1,2005,long_modsev
35459,1,2010,epilepsy
35459,1,2010,long_modsev
35459,1,2015,epilepsy
35459,1,2015,long_modsev
35459,1,2017,epilepsy
35459,1,2017,long_modsev
35459,1,2019,epilepsy
35459,1,2019,long_modsev
35459,2,1990,epilepsy
35459,2,1990,long_modsev
35459,2,1995,epilepsy
35459,2,1995,long_modsev
35459,2,2000,epilepsy
35459,2,2000,long_modsev
35459,2,2005,epilepsy
35459,2,2005,long_modsev
35459,2,2010,epilepsy
35459,2,2010,long_modsev
35459,2,2015,epilepsy
35459,2,2015,long_modsev
35459,2,2017,epilepsy
35459,2,2017,long_modsev
35459,2,2019,epilepsy
35459,2,2019,long_modsev
35436,1,1990,epilepsy
35436,1,1990,long_modsev
35436,1,1995,epilepsy
35436,1,1995,long_modsev
35436,1,2000,epilepsy
35436,1,2000,long_modsev
35436,1,2005,epilepsy
35436,1,2005,long_modsev
35436,1,2010,epilepsy
35436,1,2010,long_modsev
35436,1,2015,epilepsy
35436,1,2015,long_modsev
35436,1,2017,epilepsy
35436,1,2017,long_modsev
35436,1,2019,epilepsy
35436,1,2019,long_modsev
35436,2,1990,epilepsy
35436,2,1990,long_modsev
35436,2,1995,epilepsy
35436,2,1995,long_modsev
35436,2,2000,epilepsy
35436,2,2000,long_modsev
35436,2,2005,epilepsy
35436,2,2005,long_modsev
35436,2,2010,epilepsy
35436,2,2010,long_modsev
35436,2,2015,epilepsy
35436,2,2015,long_modsev
35436,2,2017,epilepsy
35436,2,2017,long_modsev
35436,2,2019,epilepsy
35436,2,2019,long_modsev
35454,1,1990,epilepsy
35454,1,1990,long_modsev
35454,1,1995,epilepsy
35454,1,1995,long_modsev
35454,1,2000,epilepsy
35454,1,2000,long_modsev
35454,1,2005,epilepsy
35454,1,2005,long_modsev
35454,1,2010,epilepsy
35454,1,2010,long_modsev
35454,1,2015,epilepsy
35454,1,2015,long_modsev
35454,1,2017,epilepsy
35454,1,2017,long_modsev
35454,1,2019,epilepsy
35454,1,2019,long_modsev
35454,2,1990,epilepsy
35454,2,1990,long_modsev
35454,2,1995,epilepsy
35454,2,1995,long_modsev
35454,2,2000,epilepsy
35454,2,2000,long_modsev
35454,2,2005,epilepsy
35454,2,2005,long_modsev
35454,2,2010,epilepsy
35454,2,2010,long_modsev
35454,2,2015,epilepsy
35454,2,2015,long_modsev
35454,2,2017,epilepsy
35454,2,2017,long_modsev
35454,2,2019,epilepsy
35454,2,2019,long_modsev
35439,1,1990,epilepsy
35439,1,1990,long_modsev
35439,1,1995,epilepsy
35439,1,1995,long_modsev
35439,1,2000,epilepsy
35439,1,2000,long_modsev
35439,1,2005,epilepsy
35439,1,2005,long_modsev
35439,1,2010,epilepsy
35439,1,2010,long_modsev
35439,1,2015,epilepsy
35439,1,2015,long_modsev
35439,1,2017,epilepsy
35439,1,2017,long_modsev
35439,1,2019,epilepsy
35439,1,2019,long_modsev
35439,2,1990,epilepsy
35439,2,1990,long_modsev
35439,2,1995,epilepsy
35439,2,1995,long_modsev
35439,2,2000,epilepsy
35439,2,2000,long_modsev
35439,2,2005,epilepsy
35439,2,2005,long_modsev
35439,2,2010,epilepsy
35439,2,2010,long_modsev
35439,2,2015,epilepsy
35439,2,2015,long_modsev
35439,2,2017,epilepsy
35439,2,2017,long_modsev
35439,2,2019,epilepsy
35439,2,2019,long_modsev
35453,1,1990,epilepsy
35453,1,1990,long_modsev
35453,1,1995,epilepsy
35453,1,1995,long_modsev
35453,1,2000,epilepsy
35453,1,2000,long_modsev
35453,1,2005,epilepsy
35453,1,2005,long_modsev
35453,1,2010,epilepsy
35453,1,2010,long_modsev
35453,1,2015,epilepsy
35453,1,2015,long_modsev
35453,1,2017,epilepsy
35453,1,2017,long_modsev
35453,1,2019,epilepsy
35453,1,2019,long_modsev
35453,2,1990,epilepsy
35453,2,1990,long_modsev
35453,2,1995,epilepsy
35453,2,1995,long_modsev
35453,2,2000,epilepsy
35453,2,2000,long_modsev
35453,2,2005,epilepsy
35453,2,2005,long_modsev
35453,2,2010,epilepsy
35453,2,2010,long_modsev
35453,2,2015,epilepsy
35453,2,2015,long_modsev
35453,2,2017,epilepsy
35453,2,2017,long_modsev
35453,2,2019,epilepsy
35453,2,2019,long_modsev
35429,1,1990,epilepsy
35429,1,1990,long_modsev
35429,1,1995,epilepsy
35429,1,1995,long_modsev
35429,1,2000,epilepsy
35429,1,2000,long_modsev
35429,1,2005,epilepsy
35429,1,2005,long_modsev
35429,1,2010,epilepsy
35429,1,2010,long_modsev
35429,1,2015,epilepsy
35429,1,2015,long_modsev
35429,1,2017,epilepsy
35429,1,2017,long_modsev
35429,1,2019,epilepsy
35429,1,2019,long_modsev
35429,2,1990,epilepsy
35429,2,1990,long_modsev
35429,2,1995,epilepsy
35429,2,1995,long_modsev
35429,2,2000,epilepsy
35429,2,2000,long_modsev
35429,2,2005,epilepsy
35429,2,2005,long_modsev
35429,2,2010,epilepsy
35429,2,2010,long_modsev
35429,2,2015,epilepsy
35429,2,2015,long_modsev
35429,2,2017,epilepsy
35429,2,2017,long_modsev
35429,2,2019,epilepsy
35429,2,2019,long_modsev
35458,1,1990,epilepsy
35458,1,1990,long_modsev
35458,1,1995,epilepsy
35458,1,1995,long_modsev
35458,1,2000,epilepsy
35458,1,2000,long_modsev
35458,1,2005,epilepsy
35458,1,2005,long_modsev
35458,1,2010,epilepsy
35458,1,2010,long_modsev
35458,1,2015,epilepsy
35458,1,2015,long_modsev
35458,1,2017,epilepsy
35458,1,2017,long_modsev
35458,1,2019,epilepsy
35458,1,2019,long_modsev
35458,2,1990,epilepsy
35458,2,1990,long_modsev
35458,2,1995,epilepsy
35458,2,1995,long_modsev
35458,2,2000,epilepsy
35458,2,2000,long_modsev
35458,2,2005,epilepsy
35458,2,2005,long_modsev
35458,2,2010,epilepsy
35458,2,2010,long_modsev
35458,2,2015,epilepsy
35458,2,2015,long_modsev
35458,2,2017,epilepsy
35458,2,2017,long_modsev
35458,2,2019,epilepsy
35458,2,2019,long_modsev
35442,1,1990,epilepsy
35442,1,1990,long_modsev
35442,1,1995,epilepsy
35442,1,1995,long_modsev
35442,1,2000,epilepsy
35442,1,2000,long_modsev
35442,1,2005,epilepsy
35442,1,2005,long_modsev
35442,1,2010,epilepsy
35442,1,2010,long_modsev
35442,1,2015,epilepsy
35442,1,2015,long_modsev
35442,1,2017,epilepsy
35442,1,2017,long_modsev
35442,1,2019,epilepsy
35442,1,2019,long_modsev
35442,2,1990,epilepsy
35442,2,1990,long_modsev
35442,2,1995,epilepsy
35442,2,1995,long_modsev
35442,2,2000,epilepsy
35442,2,2000,long_modsev
35442,2,2005,epilepsy
35442,2,2005,long_modsev
35442,2,2010,epilepsy
35442,2,2010,long_modsev
35442,2,2015,epilepsy
35442,2,2015,long_modsev
35442,2,2017,epilepsy
35442,2,2017,long_modsev
35442,2,2019,epilepsy
35442,2,2019,long_modsev
68,1,1990,epilepsy
68,1,1990,long_modsev
68,1,1995,epilepsy
68,1,1995,long_modsev
68,1,2000,epilepsy
68,1,2000,long_modsev
68,1,2005,epilepsy
68,1,2005,long_modsev
68,1,2010,epilepsy
68,1,2010,long_modsev
68,1,2015,epilepsy
68,1,2015,long_modsev
68,1,2017,epilepsy
68,1,2017,long_modsev
68,1,2019,epilepsy
68,1,2019,long_modsev
68,2,1990,epilepsy
68,2,1990,long_modsev
68,2,1995,epilepsy
68,2,1995,long_modsev
68,2,2000,epilepsy
68,2,2000,long_modsev
68,2,2005,epilepsy
68,2,2005,long_modsev
68,2,2010,epilepsy
68,2,2010,long_modsev
68,2,2015,epilepsy
68,2,2015,long_modsev
68,2,2017,epilepsy
68,2,2017,long_modsev
68,2,2019,epilepsy
68,2,2019,long_modsev
69,1,1990,epilepsy
69,1,1990,long_modsev
69,1,1995,epilepsy
69,1,1995,long_modsev
69,1,2000,epilepsy
69,1,2000,long_modsev
69,1,2005,epilepsy
69,1,2005,long_modsev
69,1,2010,epilepsy
69,1,2010,long_modsev
69,1,2015,epilepsy
69,1,2015,long_modsev
69,1,2017,epilepsy
69,1,2017,long_modsev
69,1,2019,epilepsy
69,1,2019,long_modsev
69,2,1990,epilepsy
69,2,1990,long_modsev
69,2,1995,epilepsy
69,2,1995,long_modsev
69,2,2000,epilepsy
69,2,2000,long_modsev
69,2,2005,epilepsy
69,2,2005,long_modsev
69,2,2010,epilepsy
69,2,2010,long_modsev
69,2,2015,epilepsy
69,2,2015,long_modsev
69,2,2017,epilepsy
69,2,2017,long_modsev
69,2,2019,epilepsy
69,2,2019,long_modsev
101,1,1990,epilepsy
101,1,1990,long_modsev
101,1,1995,epilepsy
101,1,1995,long_modsev
101,1,2000,epilepsy
101,1,2000,long_modsev
101,1,2005,epilepsy
101,1,2005,long_modsev
101,1,2010,epilepsy
101,1,2010,long_modsev
101,1,2015,epilepsy
101,1,2015,long_modsev
101,1,2017,epilepsy
101,1,2017,long_modsev
101,1,2019,epilepsy
101,1,2019,long_modsev
101,2,1990,epilepsy
101,2,1990,long_modsev
101,2,1995,epilepsy
101,2,1995,long_modsev
101,2,2000,epilepsy
101,2,2000,long_modsev
101,2,2005,epilepsy
101,2,2005,long_modsev
101,2,2010,epilepsy
101,2,2010,long_modsev
101,2,2015,epilepsy
101,2,2015,long_modsev
101,2,2017,epilepsy
101,2,2017,long_modsev
101,2,2019,epilepsy
101,2,2019,long_modsev
349,1,1990,epilepsy
349,1,1990,long_modsev
349,1,1995,epilepsy
349,1,1995,long_modsev
349,1,2000,epilepsy
349,1,2000,long_modsev
349,1,2005,epilepsy
349,1,2005,long_modsev
349,1,2010,epilepsy
349,1,2010,long_modsev
349,1,2015,epilepsy
349,1,2015,long_modsev
349,1,2017,epilepsy
349,1,2017,long_modsev
349,1,2019,epilepsy
349,1,2019,long_modsev
349,2,1990,epilepsy
349,2,1990,long_modsev
349,2,1995,epilepsy
349,2,1995,long_modsev
349,2,2000,epilepsy
349,2,2000,long_modsev
349,2,2005,epilepsy
349,2,2005,long_modsev
349,2,2010,epilepsy
349,2,2010,long_modsev
349,2,2015,epilepsy
349,2,2015,long_modsev
349,2,2017,epilepsy
349,2,2017,long_modsev
349,2,2019,epilepsy
349,2,2019,long_modsev
523,1,1990,epilepsy
523,1,1990,long_modsev
523,1,1995,epilepsy
523,1,1995,long_modsev
523,1,2000,epilepsy
523,1,2000,long_modsev
523,1,2005,epilepsy
523,1,2005,long_modsev
523,1,2010,epilepsy
523,1,2010,long_modsev
523,1,2015,epilepsy
523,1,2015,long_modsev
523,1,2017,epilepsy
523,1,2017,long_modsev
523,1,2019,epilepsy
523,1,2019,long_modsev
523,2,1990,epilepsy
523,2,1990,long_modsev
523,2,1995,epilepsy
523,2,1995,long_modsev
523,2,2000,epilepsy
523,2,2000,long_modsev
523,2,2005,epilepsy
523,2,2005,long_modsev
523,2,2010,epilepsy
523,2,2010,long_modsev
523,2,2015,epilepsy
523,2,2015,long_modsev
523,2,2017,epilepsy
523,2,2017,long_modsev
523,2,2019,epilepsy
523,2,2019,long_modsev
524,1,1990,epilepsy
524,1,1990,long_modsev
524,1,1995,epilepsy
524,1,1995,long_modsev
524,1,2000,epilepsy
524,1,2000,long_modsev
524,1,2005,epilepsy
524,1,2005,long_modsev
524,1,2010,epilepsy
524,1,2010,long_modsev
524,1,2015,epilepsy
524,1,2015,long_modsev
524,1,2017,epilepsy
524,1,2017,long_modsev
524,1,2019,epilepsy
524,1,2019,long_modsev
524,2,1990,epilepsy
524,2,1990,long_modsev
524,2,1995,epilepsy
524,2,1995,long_modsev
524,2,2000,epilepsy
524,2,2000,long_modsev
524,2,2005,epilepsy
524,2,2005,long_modsev
524,2,2010,epilepsy
524,2,2010,long_modsev
524,2,2015,epilepsy
524,2,2015,long_modsev
524,2,2017,epilepsy
524,2,2017,long_modsev
524,2,2019,epilepsy
524,2,2019,long_modsev
525,1,1990,epilepsy
525,1,1990,long_modsev
525,1,1995,epilepsy
525,1,1995,long_modsev
525,1,2000,epilepsy
525,1,2000,long_modsev
525,1,2005,epilepsy
525,1,2005,long_modsev
525,1,2010,epilepsy
525,1,2010,long_modsev
525,1,2015,epilepsy
525,1,2015,long_modsev
525,1,2017,epilepsy
525,1,2017,long_modsev
525,1,2019,epilepsy
525,1,2019,long_modsev
525,2,1990,epilepsy
525,2,1990,long_modsev
525,2,1995,epilepsy
525,2,1995,long_modsev
525,2,2000,epilepsy
525,2,2000,long_modsev
525,2,2005,epilepsy
525,2,2005,long_modsev
525,2,2010,epilepsy
525,2,2010,long_modsev
525,2,2015,epilepsy
525,2,2015,long_modsev
525,2,2017,epilepsy
525,2,2017,long_modsev
525,2,2019,epilepsy
525,2,2019,long_modsev
526,1,1990,epilepsy
526,1,1990,long_modsev
526,1,1995,epilepsy
526,1,1995,long_modsev
526,1,2000,epilepsy
526,1,2000,long_modsev
526,1,2005,epilepsy
526,1,2005,long_modsev
526,1,2010,epilepsy
526,1,2010,long_modsev
526,1,2015,epilepsy
526,1,2015,long_modsev
526,1,2017,epilepsy
526,1,2017,long_modsev
526,1,2019,epilepsy
526,1,2019,long_modsev
526,2,1990,epilepsy
526,2,1990,long_modsev
526,2,1995,epilepsy
526,2,1995,long_modsev
526,2,2000,epilepsy
526,2,2000,long_modsev
526,2,2005,epilepsy
526,2,2005,long_modsev
526,2,2010,epilepsy
526,2,2010,long_modsev
526,2,2015,epilepsy
526,2,2015,long_modsev
526,2,2017,epilepsy
526,2,2017,long_modsev
526,2,2019,epilepsy
526,2,2019,long_modsev
527,1,1990,epilepsy
527,1,1990,long_modsev
527,1,1995,epilepsy
527,1,1995,long_modsev
527,1,2000,epilepsy
527,1,2000,long_modsev
527,1,2005,epilepsy
527,1,2005,long_modsev
527,1,2010,epilepsy
527,1,2010,long_modsev
527,1,2015,epilepsy
527,1,2015,long_modsev
527,1,2017,epilepsy
527,1,2017,long_modsev
527,1,2019,epilepsy
527,1,2019,long_modsev
527,2,1990,epilepsy
527,2,1990,long_modsev
527,2,1995,epilepsy
527,2,1995,long_modsev
527,2,2000,epilepsy
527,2,2000,long_modsev
527,2,2005,epilepsy
527,2,2005,long_modsev
527,2,2010,epilepsy
527,2,2010,long_modsev
527,2,2015,epilepsy
527,2,2015,long_modsev
527,2,2017,epilepsy
527,2,2017,long_modsev
527,2,2019,epilepsy
527,2,2019,long_modsev
528,1,1990,epilepsy
528,1,1990,long_modsev
528,1,1995,epilepsy
528,1,1995,long_modsev
528,1,2000,epilepsy
528,1,2000,long_modsev
528,1,2005,epilepsy
528,1,2005,long_modsev
528,1,2010,epilepsy
528,1,2010,long_modsev
528,1,2015,epilepsy
528,1,2015,long_modsev
528,1,2017,epilepsy
528,1,2017,long_modsev
528,1,2019,epilepsy
528,1,2019,long_modsev
528,2,1990,epilepsy
528,2,1990,long_modsev
528,2,1995,epilepsy
528,2,1995,long_modsev
528,2,2000,epilepsy
528,2,2000,long_modsev
528,2,2005,epilepsy
528,2,2005,long_modsev
528,2,2010,epilepsy
528,2,2010,long_modsev
528,2,2015,epilepsy
528,2,2015,long_modsev
528,2,2017,epilepsy
528,2,2017,long_modsev
528,2,2019,epilepsy
528,2,2019,long_modsev
529,1,1990,epilepsy
529,1,1990,long_modsev
529,1,1995,epilepsy
529,1,1995,long_modsev
529,1,2000,epilepsy
529,1,2000,long_modsev
529,1,2005,epilepsy
529,1,2005,long_modsev
529,1,2010,epilepsy
529,1,2010,long_modsev
529,1,2015,epilepsy
529,1,2015,long_modsev
529,1,2017,epilepsy
529,1,2017,long_modsev
529,1,2019,epilepsy
529,1,2019,long_modsev
529,2,1990,epilepsy
529,2,1990,long_modsev
529,2,1995,epilepsy
529,2,1995,long_modsev
529,2,2000,epilepsy
529,2,2000,long_modsev
529,2,2005,epilepsy
529,2,2005,long_modsev
529,2,2010,epilepsy
529,2,2010,long_modsev
529,2,2015,epilepsy
529,2,2015,long_modsev
529,2,2017,epilepsy
529,2,2017,long_modsev
529,2,2019,epilepsy
529,2,2019,long_modsev
530,1,1990,epilepsy
530,1,1990,long_modsev
530,1,1995,epilepsy
530,1,1995,long_modsev
530,1,2000,epilepsy
530,1,2000,long_modsev
530,1,2005,epilepsy
530,1,2005,long_modsev
530,1,2010,epilepsy
530,1,2010,long_modsev
530,1,2015,epilepsy
530,1,2015,long_modsev
530,1,2017,epilepsy
530,1,2017,long_modsev
530,1,2019,epilepsy
530,1,2019,long_modsev
530,2,1990,epilepsy
530,2,1990,long_modsev
530,2,1995,epilepsy
530,2,1995,long_modsev
530,2,2000,epilepsy
530,2,2000,long_modsev
530,2,2005,epilepsy
530,2,2005,long_modsev
530,2,2010,epilepsy
530,2,2010,long_modsev
530,2,2015,epilepsy
530,2,2015,long_modsev
530,2,2017,epilepsy
530,2,2017,long_modsev
530,2,2019,epilepsy
530,2,2019,long_modsev
531,1,1990,epilepsy
531,1,1990,long_modsev
531,1,1995,epilepsy
531,1,1995,long_modsev
531,1,2000,epilepsy
531,1,2000,long_modsev
531,1,2005,epilepsy
531,1,2005,long_modsev
531,1,2010,epilepsy
531,1,2010,long_modsev
531,1,2015,epilepsy
531,1,2015,long_modsev
531,1,2017,epilepsy
531,1,2017,long_modsev
531,1,2019,epilepsy
531,1,2019,long_modsev
531,2,1990,epilepsy
531,2,1990,long_modsev
531,2,1995,epilepsy
531,2,1995,long_modsev
531,2,2000,epilepsy
531,2,2000,long_modsev
531,2,2005,epilepsy
531,2,2005,long_modsev
531,2,2010,epilepsy
531,2,2010,long_modsev
531,2,2015,epilepsy
531,2,2015,long_modsev
531,2,2017,epilepsy
531,2,2017,long_modsev
531,2,2019,epilepsy
531,2,2019,long_modsev
532,1,1990,epilepsy
532,1,1990,long_modsev
532,1,1995,epilepsy
532,1,1995,long_modsev
532,1,2000,epilepsy
532,1,2000,long_modsev
532,1,2005,epilepsy
532,1,2005,long_modsev
532,1,2010,epilepsy
532,1,2010,long_modsev
532,1,2015,epilepsy
532,1,2015,long_modsev
532,1,2017,epilepsy
532,1,2017,long_modsev
532,1,2019,epilepsy
532,1,2019,long_modsev
532,2,1990,epilepsy
532,2,1990,long_modsev
532,2,1995,epilepsy
532,2,1995,long_modsev
532,2,2000,epilepsy
532,2,2000,long_modsev
532,2,2005,epilepsy
532,2,2005,long_modsev
532,2,2010,epilepsy
532,2,2010,long_modsev
532,2,2015,epilepsy
532,2,2015,long_modsev
532,2,2017,epilepsy
532,2,2017,long_modsev
532,2,2019,epilepsy
532,2,2019,long_modsev
533,1,1990,epilepsy
533,1,1990,long_modsev
533,1,1995,epilepsy
533,1,1995,long_modsev
533,1,2000,epilepsy
533,1,2000,long_modsev
533,1,2005,epilepsy
533,1,2005,long_modsev
533,1,2010,epilepsy
533,1,2010,long_modsev
533,1,2015,epilepsy
533,1,2015,long_modsev
533,1,2017,epilepsy
533,1,2017,long_modsev
533,1,2019,epilepsy
533,1,2019,long_modsev
533,2,1990,epilepsy
533,2,1990,long_modsev
533,2,1995,epilepsy
533,2,1995,long_modsev
533,2,2000,epilepsy
533,2,2000,long_modsev
533,2,2005,epilepsy
533,2,2005,long_modsev
533,2,2010,epilepsy
533,2,2010,long_modsev
533,2,2015,epilepsy
533,2,2015,long_modsev
533,2,2017,epilepsy
533,2,2017,long_modsev
533,2,2019,epilepsy
533,2,2019,long_modsev
534,1,1990,epilepsy
534,1,1990,long_modsev
534,1,1995,epilepsy
534,1,1995,long_modsev
534,1,2000,epilepsy
534,1,2000,long_modsev
534,1,2005,epilepsy
534,1,2005,long_modsev
534,1,2010,epilepsy
534,1,2010,long_modsev
534,1,2015,epilepsy
534,1,2015,long_modsev
534,1,2017,epilepsy
534,1,2017,long_modsev
534,1,2019,epilepsy
534,1,2019,long_modsev
534,2,1990,epilepsy
534,2,1990,long_modsev
534,2,1995,epilepsy
534,2,1995,long_modsev
534,2,2000,epilepsy
534,2,2000,long_modsev
534,2,2005,epilepsy
534,2,2005,long_modsev
534,2,2010,epilepsy
534,2,2010,long_modsev
534,2,2015,epilepsy
534,2,2015,long_modsev
534,2,2017,epilepsy
534,2,2017,long_modsev
534,2,2019,epilepsy
534,2,2019,long_modsev
535,1,1990,epilepsy
535,1,1990,long_modsev
535,1,1995,epilepsy
535,1,1995,long_modsev
535,1,2000,epilepsy
535,1,2000,long_modsev
535,1,2005,epilepsy
535,1,2005,long_modsev
535,1,2010,epilepsy
535,1,2010,long_modsev
535,1,2015,epilepsy
535,1,2015,long_modsev
535,1,2017,epilepsy
535,1,2017,long_modsev
535,1,2019,epilepsy
535,1,2019,long_modsev
535,2,1990,epilepsy
535,2,1990,long_modsev
535,2,1995,epilepsy
535,2,1995,long_modsev
535,2,2000,epilepsy
535,2,2000,long_modsev
535,2,2005,epilepsy
535,2,2005,long_modsev
535,2,2010,epilepsy
535,2,2010,long_modsev
535,2,2015,epilepsy
535,2,2015,long_modsev
535,2,2017,epilepsy
535,2,2017,long_modsev
535,2,2019,epilepsy
535,2,2019,long_modsev
536,1,1990,epilepsy
536,1,1990,long_modsev
536,1,1995,epilepsy
536,1,1995,long_modsev
536,1,2000,epilepsy
536,1,2000,long_modsev
536,1,2005,epilepsy
536,1,2005,long_modsev
536,1,2010,epilepsy
536,1,2010,long_modsev
536,1,2015,epilepsy
536,1,2015,long_modsev
536,1,2017,epilepsy
536,1,2017,long_modsev
536,1,2019,epilepsy
536,1,2019,long_modsev
536,2,1990,epilepsy
536,2,1990,long_modsev
536,2,1995,epilepsy
536,2,1995,long_modsev
536,2,2000,epilepsy
536,2,2000,long_modsev
536,2,2005,epilepsy
536,2,2005,long_modsev
536,2,2010,epilepsy
536,2,2010,long_modsev
536,2,2015,epilepsy
536,2,2015,long_modsev
536,2,2017,epilepsy
536,2,2017,long_modsev
536,2,2019,epilepsy
536,2,2019,long_modsev
537,1,1990,epilepsy
537,1,1990,long_modsev
537,1,1995,epilepsy
537,1,1995,long_modsev
537,1,2000,epilepsy
537,1,2000,long_modsev
537,1,2005,epilepsy
537,1,2005,long_modsev
537,1,2010,epilepsy
537,1,2010,long_modsev
537,1,2015,epilepsy
537,1,2015,long_modsev
537,1,2017,epilepsy
537,1,2017,long_modsev
537,1,2019,epilepsy
537,1,2019,long_modsev
537,2,1990,epilepsy
537,2,1990,long_modsev
537,2,1995,epilepsy
537,2,1995,long_modsev
537,2,2000,epilepsy
537,2,2000,long_modsev
537,2,2005,epilepsy
537,2,2005,long_modsev
537,2,2010,epilepsy
537,2,2010,long_modsev
537,2,2015,epilepsy
537,2,2015,long_modsev
537,2,2017,epilepsy
537,2,2017,long_modsev
537,2,2019,epilepsy
537,2,2019,long_modsev
538,1,1990,epilepsy
538,1,1990,long_modsev
538,1,1995,epilepsy
538,1,1995,long_modsev
538,1,2000,epilepsy
538,1,2000,long_modsev
538,1,2005,epilepsy
538,1,2005,long_modsev
538,1,2010,epilepsy
538,1,2010,long_modsev
538,1,2015,epilepsy
538,1,2015,long_modsev
538,1,2017,epilepsy
538,1,2017,long_modsev
538,1,2019,epilepsy
538,1,2019,long_modsev
538,2,1990,epilepsy
538,2,1990,long_modsev
538,2,1995,epilepsy
538,2,1995,long_modsev
538,2,2000,epilepsy
538,2,2000,long_modsev
538,2,2005,epilepsy
538,2,2005,long_modsev
538,2,2010,epilepsy
538,2,2010,long_modsev
538,2,2015,epilepsy
538,2,2015,long_modsev
538,2,2017,epilepsy
538,2,2017,long_modsev
538,2,2019,epilepsy
538,2,2019,long_modsev
539,1,1990,epilepsy
539,1,1990,long_modsev
539,1,1995,epilepsy
539,1,1995,long_modsev
539,1,2000,epilepsy
539,1,2000,long_modsev
539,1,2005,epilepsy
539,1,2005,long_modsev
539,1,2010,epilepsy
539,1,2010,long_modsev
539,1,2015,epilepsy
539,1,2015,long_modsev
539,1,2017,epilepsy
539,1,2017,long_modsev
539,1,2019,epilepsy
539,1,2019,long_modsev
539,2,1990,epilepsy
539,2,1990,long_modsev
539,2,1995,epilepsy
539,2,1995,long_modsev
539,2,2000,epilepsy
539,2,2000,long_modsev
539,2,2005,epilepsy
539,2,2005,long_modsev
539,2,2010,epilepsy
539,2,2010,long_modsev
539,2,2015,epilepsy
539,2,2015,long_modsev
539,2,2017,epilepsy
539,2,2017,long_modsev
539,2,2019,epilepsy
539,2,2019,long_modsev
540,1,1990,epilepsy
540,1,1990,long_modsev
540,1,1995,epilepsy
540,1,1995,long_modsev
540,1,2000,epilepsy
540,1,2000,long_modsev
540,1,2005,epilepsy
540,1,2005,long_modsev
540,1,2010,epilepsy
540,1,2010,long_modsev
540,1,2015,epilepsy
540,1,2015,long_modsev
540,1,2017,epilepsy
540,1,2017,long_modsev
540,1,2019,epilepsy
540,1,2019,long_modsev
540,2,1990,epilepsy
540,2,1990,long_modsev
540,2,1995,epilepsy
540,2,1995,long_modsev
540,2,2000,epilepsy
540,2,2000,long_modsev
540,2,2005,epilepsy
540,2,2005,long_modsev
540,2,2010,epilepsy
540,2,2010,long_modsev
540,2,2015,epilepsy
540,2,2015,long_modsev
540,2,2017,epilepsy
540,2,2017,long_modsev
540,2,2019,epilepsy
540,2,2019,long_modsev
541,1,1990,epilepsy
541,1,1990,long_modsev
541,1,1995,epilepsy
541,1,1995,long_modsev
541,1,2000,epilepsy
541,1,2000,long_modsev
541,1,2005,epilepsy
541,1,2005,long_modsev
541,1,2010,epilepsy
541,1,2010,long_modsev
541,1,2015,epilepsy
541,1,2015,long_modsev
541,1,2017,epilepsy
541,1,2017,long_modsev
541,1,2019,epilepsy
541,1,2019,long_modsev
541,2,1990,epilepsy
541,2,1990,long_modsev
541,2,1995,epilepsy
541,2,1995,long_modsev
541,2,2000,epilepsy
541,2,2000,long_modsev
541,2,2005,epilepsy
541,2,2005,long_modsev
541,2,2010,epilepsy
541,2,2010,long_modsev
541,2,2015,epilepsy
541,2,2015,long_modsev
541,2,2017,epilepsy
541,2,2017,long_modsev
541,2,2019,epilepsy
541,2,2019,long_modsev
542,1,1990,epilepsy
542,1,1990,long_modsev
542,1,1995,epilepsy
542,1,1995,long_modsev
542,1,2000,epilepsy
542,1,2000,long_modsev
542,1,2005,epilepsy
542,1,2005,long_modsev
542,1,2010,epilepsy
542,1,2010,long_modsev
542,1,2015,epilepsy
542,1,2015,long_modsev
542,1,2017,epilepsy
542,1,2017,long_modsev
542,1,2019,epilepsy
542,1,2019,long_modsev
542,2,1990,epilepsy
542,2,1990,long_modsev
542,2,1995,epilepsy
542,2,1995,long_modsev
542,2,2000,epilepsy
542,2,2000,long_modsev
542,2,2005,epilepsy
542,2,2005,long_modsev
542,2,2010,epilepsy
542,2,2010,long_modsev
